Urls,Alive,Result Code,Result Text,Socket Error
detroitcovid.com,Yes,200,OK,
caronalawclaim.com,Yes,200,OK,
mandatedquarantine.com,Yes,200,OK,
coronaviruslive.asia,Yes,200,OK,
novelcoronadisease.com,Yes,200,OK,
covid19.fund,Yes,200,OK,
coronavirussurvivalkitguides.com,Yes,200,OK,
information-coronavirus.com,Yes,200,OK,
corona-drugs.com,Yes,200,OK,
trumptakescoronavirustest.com,Yes,200,OK,
wuhancovid-19.com,Yes,200,OK,
corronavirus.world,Yes,200,OK,
coronavrijevakanties.com,Yes,200,OK,
coronacraziness.org,Yes,200,OK,
corona-impfung.org,Yes,200,OK,
thecoronamarket.com,Yes,200,OK,
coronavirusofficecleaning.com,Yes,200,OK,
covid-coronavirus.it,Yes,200,OK,
xn--corona-kufe-s8a.de,Yes,200,OK,
covid-19tees.com,Yes,200,OK,
coronavirusvaccines.info,Yes,200,OK,
koronavirus-v-komentarich.cz,Yes,200,OK,
covidassistancecenter.com,Yes,200,OK,
coronavirusn95facialmasks.com,Yes,200,OK,
covid-19.town,Yes,200,OK,
after-corona-party.de,Yes,200,OK,
covidreports.com,Yes,200,OK,
coronaupdate.online,Yes,200,OK,
humancorona.com,Yes,200,OK,
coronahilfebayreuth.com,Yes,200,OK,
covid20treatments.com,Yes,200,OK,
coronablood.com,Yes,200,OK,
coronavirusloans.com,Yes,200,OK,
thecoronapodcast.com,Yes,200,OK,
potcurescoronavirus.net,Yes,200,OK,
coronavirusrefund.com,Yes,200,OK,
thatcorona.com,Yes,200,OK,
coronavirusfree.it,Yes,200,OK,
healcovid19.pl,Yes,200,OK,
coronavirusfashion.online,Yes,200,OK,
covid-2019quarantine.com,Yes,200,OK,
covid-19denhaag.online,Yes,200,OK,
coronaviruspornvideos.com,Yes,200,OK,
coronaviruscoffee.com,Yes,200,OK,
myquarantinekitchen.com,Yes,200,OK,
covid-19hazmat.com,Yes,200,OK,
mt2quarantine.online,Yes,200,OK,
teamcoronavirus.com,Yes,200,OK,
coronavirusppe.com,Yes,200,OK,
caronasupplies.co.za,Yes,200,OK,
mascarillas-coronavirus.info,Yes,200,OK,
coronavirusdisease2019.org,Yes,200,OK,
covid19corona.net,Yes,200,OK,
coronavirusfigures.com,Yes,200,OK,
thecoronaviruses.com,Yes,200,OK,
coronafreecountries.com,Yes,200,OK,
thecovidlife.com,Yes,200,OK,
coronavirussafteypack.org,Yes,200,OK,
covid-history.ru,Yes,200,OK,
coronavirecession.com,Yes,200,OK,
shopcoronatees.com,Yes,200,OK,
coronavirus-costume.com,Yes,200,OK,
covid-19recource.com,Yes,200,OK,
coronaexams.com,Yes,200,OK,
co-vid19.fr,Yes,200,OK,
coronashop.co.uk,Yes,200,OK,
coronavirushomecleanup.com,Yes,200,OK,
coronavirusspecial.com,Yes,200,OK,
coronavirus.srl,Yes,200,OK,
idcovid19.com,Yes,200,OK,
coronavirus-sverige.nu,Yes,200,OK,
coranavirus.co.uk,Yes,200,OK,
coronavirusohio.org,Yes,200,OK,
ndcovid.com,Yes,200,OK,
coronavirus-skandal.blog,Yes,200,OK,
wuhanyixingspa.cn,Yes,200,OK,
coronavirus2019ncov.ru,Yes,200,OK,
newcoronacases.com,Yes,200,OK,
covidmovies.com,Yes,200,OK,
cuisine-quarantine.com,Yes,200,OK,
quarantinesos.com,Yes,200,OK,
coronaextrafun.us,Yes,200,OK,
covid-19mask.eu,Yes,200,OK,
covid19schutz.de,Yes,200,OK,
coronavirusbestprevention.com,Yes,200,OK,
coronaestimate.com,Yes,200,OK,
cronavirus.live,Yes,200,OK,
covid19virusmask.com,Yes,200,OK,
covidavity.com,Yes,200,OK,
coronavirus.fashion,Yes,200,OK,
covid19mi.net,Yes,200,OK,
prevenirecoronavirus.info,Yes,200,OK,
mortiitaliacoronavirus.com,Yes,200,OK,
covid-nine-teen.com,Yes,200,OK,
de-coronavirus.net,Yes,200,OK,
quarantinecook.com,Yes,200,OK,
coronatunisie.info,Yes,200,OK,
coronavirus-covid-19.online,Yes,200,OK,
coronamask.top,Yes,200,OK,
corona-walk.org,Yes,200,OK,
coronavirusinfektionsschutz.de,Yes,200,OK,
no-coronavirus.shop,Yes,200,OK,
covid19infection.com,Yes,200,OK,
mycoronas.com,Yes,200,OK,
wuhananjianhongye.com,Yes,200,OK,
coronavirusoutpost.com,Yes,200,OK,
corona-anwalt.info,Yes,200,OK,
coronaquarantine.info,Yes,200,OK,
thecoronanetwork.org,Yes,200,OK,
quarantinerecipies.com,Yes,200,OK,
coronavirustent.com,Yes,200,OK,
yourcoronavirusexpert.com,Yes,200,OK,
koronavirusteszt.hu,Yes,200,OK,
covidphysicianresource.com,Yes,200,OK,
coronawipedout.com,Yes,200,OK,
thecovidkids.com,Yes,200,OK,
coronaathome.be,Yes,200,OK,
covid-19selftestkits.com,Yes,200,OK,
fightingcovid.com,Yes,200,OK,
heatcovid.world,Yes,200,OK,
isurvivedthecoronaviruswithouttp.com,Yes,200,OK,
coronavirus2019.it,Yes,200,OK,
coronavirustulsa.com,Yes,200,OK,
coronahomeschooling.net,Yes,200,OK,
corronaviruspreventionkit.com,Yes,200,OK,
risarcimentodannicoronavirus.it,Yes,200,OK,
quarantinedrug.com,Yes,200,OK,
coronamachine.com,Yes,200,OK,
covidbug.com,Yes,200,OK,
covid19-alert.com,Yes,200,OK,
coronavirusliveupdates.com,Yes,200,OK,
coronacal.co,Yes,200,OK,
coronavirusprotection.club,Yes,200,OK,
quarantineleadership.com,Yes,200,OK,
covidt.com,Yes,200,OK,
coronapocalypse.online,Yes,200,OK,
coronavirusx.nl,Yes,200,OK,
coronavirustherapy.co.uk,Yes,200,OK,
coronalegalny.com,Yes,200,OK,
tengocoronavirus.eu,Yes,200,OK,
cbdcovid19.com,Yes,200,OK,
ilikecorona.com,Yes,200,OK,
covid19survivors.org,Yes,200,OK,
contractsandcoronavirus.com,Yes,200,OK,
sars-cov-2.uk,Yes,200,OK,
coronavirusbloodtest.com,Yes,200,OK,
hygienecorona.de,Yes,200,OK,
coronavirusideas.org,Yes,200,OK,
coronoviruswhatdoido.com.au,Yes,200,OK,
coronabirths.com,Yes,200,OK,
stopcoronavirus.life,Yes,200,OK,
coronavirusproblem.com,Yes,200,OK,
covid-gca.org,Yes,200,OK,
mundosemcorona.com.br,Yes,200,OK,
cruiseshipcoronavirus.com,Yes,200,OK,
corona-loesungen.com,Yes,200,OK,
coronavirus19.live,Yes,200,OK,
covidindiainitiave.com,Yes,200,OK,
coronavirus2020.doctor,Yes,200,OK,
doestrumphavecovit19yet.com,Yes,200,OK,
coronavirus.tours,Yes,200,OK,
christmascoronababy.com,Yes,200,OK,
coronacommunitycare.eu,Yes,200,OK,
covid.ventures,Yes,200,OK,
track-coronavirus.com,Yes,200,OK,
igotcorona.net,Yes,200,OK,
chorwacja-koronawirus.pl,Yes,200,OK,
captaincovid.com,Yes,200,OK,
tulsacovid19cleaningservice.com,Yes,200,OK,
spreadloveintimeofcorona.com,Yes,200,OK,
trapquarantine.org,Yes,200,OK,
coronahulp.eu,Yes,200,OK,
coronaobvious.org,Yes,200,OK,
testthecorona.com,Yes,200,OK,
jakleczyckoronawirus.info,Yes,200,OK,
coronadetox.com,Yes,200,OK,
covidtutoring.com,Yes,200,OK,
clevelandcoronavirus.com,Yes,200,OK,
coronavirusquestions.info,Yes,200,OK,
coronavirus-monitor.com,Yes,200,OK,
covidfordummies.com,Yes,200,OK,
coronavirus-x.com,Yes,200,OK,
mycoronarecovery.com,Yes,200,OK,
coronalabusa.com,Yes,200,OK,
wuhanbaochun.com,Yes,200,OK,
coronavirusmyeloma.com,Yes,200,OK,
coronanny.nl,Yes,200,OK,
coronavirussanitizing.com,Yes,200,OK,
unitedstatescoronavirus.com,Yes,200,OK,
quickcovid.com,Yes,200,OK,
covid7.com,Yes,200,OK,
corona-rapidtest.com,Yes,200,OK,
coronamask.uno,Yes,200,OK,
covidcuresusa.com,Yes,200,OK,
mauicoronaupdate.com,Yes,200,OK,
novelcoronafacts.com,Yes,200,OK,
corona-party.com,Yes,200,OK,
coronaviruswebsite.info,Yes,200,OK,
krise-corona.com,Yes,200,OK,
corona-virusrelief.com,Yes,200,OK,
covid-19worldtour2020.com,Yes,200,OK,
quarantinedmarriage.com,Yes,200,OK,
covid19.ai,Yes,200,OK,
covidcuddler.com,Yes,200,OK,
coronavirusfarmacia.com,Yes,200,OK,
coronawatch.us,Yes,200,OK,
covid19myths.com,Yes,200,OK,
covid19cleaning.com,Yes,200,OK,
quaranteens.club,Yes,200,OK,
coronaetiquette.com,Yes,200,OK,
xn--prventioncoronavirus-c2b.fr,Yes,200,OK,
lex-corona.com,Yes,200,OK,
covidmap.biz,Yes,200,OK,
coronaindia.net,Yes,200,OK,
loveintheageofcorona.org,Yes,200,OK,
lalistacovid.online,Yes,200,OK,
covidbreastmilk.net,Yes,200,OK,
coronasvirus.co.uk,Yes,200,OK,
covid-zu-hause.info,Yes,200,OK,
coronavirusholdings.com,Yes,200,OK,
helpstopcovid.us,Yes,200,OK,
alabamacovid19.com,Yes,200,OK,
americafightscoronavirus.com,Yes,200,OK,
covid19pandemic.co.uk,Yes,200,OK,
thatshowyougetcoronavirus.com,Yes,200,OK,
jahemerahcorona.com,Yes,200,OK,
coronavirus.casino,Yes,200,OK,
stopcovid.io,Yes,200,OK,
allthingscoronavirus.com,Yes,200,OK,
corona-verfuegbarkeit.de,Yes,200,OK,
covid19clean.online,Yes,200,OK,
quarantinedna.com,Yes,200,OK,
coronavirusweb.online,Yes,200,OK,
corona-party.eu,Yes,200,OK,
covidacn.com,Yes,200,OK,
coronalifetips.com,Yes,200,OK,
covidhackathon.com,Yes,200,OK,
survivethecornavirus.org,Yes,200,OK,
coronasupplements.com,Yes,200,OK,
coronavirusindia.io,Yes,200,OK,
coronatogo.com,Yes,200,OK,
coronavirussymptoms.xyz,Yes,200,OK,
coronavirussoftware.net,Yes,200,OK,
coronavirusscreen.com,Yes,200,OK,
corona-virus.be,Yes,200,OK,
lifebeginsatcovid-19.com,Yes,200,OK,
coronavirusliving.com,Yes,200,OK,
survivingcaronavirus.com,Yes,200,OK,
humancoronavirusprotectionkit.com,Yes,200,OK,
thecovidcrisis.com,Yes,200,OK,
coronaviruscoure.info,Yes,200,OK,
coronavirussymptomchecker.com,Yes,200,OK,
coronavirus19test.com,Yes,200,OK,
museum-statt-corona.eu,Yes,200,OK,
testcovid-19.ru,Yes,200,OK,
coronavirusinindia.com,Yes,200,OK,
coronavirusantivirbeats.com,Yes,200,OK,
coronavirus.ai,Yes,200,OK,
coronashield.net,Yes,200,OK,
coronanieuws.online,Yes,200,OK,
coronababyinfo.com,Yes,200,OK,
coronavirustracker.us,Yes,200,OK,
coronavirusdisease.co,Yes,200,OK,
coronavirusdesign.com,Yes,200,OK,
kung-flufighting.com,Yes,200,OK,
covidultraviolet.com,Yes,200,OK,
coronacontext.info,Yes,200,OK,
factcheckcorona.com,Yes,200,OK,
coronavirusinformation2020.com,Yes,200,OK,
coronanetwork.net,Yes,200,OK,
coronavirusprotect.live,Yes,200,OK,
covidlaws.com,Yes,200,OK,
kidsversuscovid.com,Yes,200,OK,
covid-19selftestingkits.co.uk,Yes,200,OK,
zaleceniacovid19.pl,Yes,200,OK,
coronahilfen.com,Yes,200,OK,
coronawatchlist.com,Yes,200,OK,
ecoronavirus.it,Yes,200,OK,
coronavirustest.cz,Yes,200,OK,
coronavirusloan.org,Yes,200,OK,
theperfectquarantine.com,Yes,200,OK,
corona-marketing.net,Yes,200,OK,
chancen-in-der-corona-krise.de,Yes,200,OK,
covidcombat.com,Yes,200,OK,
coronavirus.mx,Yes,200,OK,
coronavirusservice.com,Yes,200,OK,
covid-19-treatment.com,Yes,200,OK,
coronavirusheadquarters.com,Yes,200,OK,
coronavirus.versicherung,Yes,200,OK,
covidgettested.org,Yes,200,OK,
cov2q.net,Yes,200,OK,
coronavirushomeloanhelp.com.au,Yes,200,OK,
covid-19-map.live,Yes,200,OK,
coronagift.nl,Yes,200,OK,
covidcareusa.com,Yes,200,OK,
coronavirusmedikamente.de,Yes,200,OK,
coronaport.net,Yes,200,OK,
protemcovidupdates.com,Yes,200,OK,
bestcovidkit.com,Yes,200,OK,
travelcovid.com,Yes,200,OK,
corona-flyer.com,Yes,200,OK,
avoidcovid19.co.uk,Yes,200,OK,
kidsbycorona.com,Yes,200,OK,
covid.work,Yes,200,OK,
protegete-coronavirus.com,Yes,200,OK,
corona-in-deutschland.online,Yes,200,OK,
covid-19memories.com,Yes,200,OK,
coronaclosed.com,Yes,200,OK,
casoscoronavirus.com,Yes,200,OK,
corona-skydd.se,Yes,200,OK,
stop-corona-virus.com,Yes,200,OK,
coronavirusutah.com,Yes,200,OK,
covidlease.com,Yes,200,OK,
coronafunny.com,Yes,200,OK,
caronadelivery.com,Yes,200,OK,
quarantrepreneur.com,Yes,200,OK,
leknakoronavirus.cz,Yes,200,OK,
coronaviruscalm.net,Yes,200,OK,
mtcoronavirus.com,Yes,200,OK,
coronaclaims.co.uk,Yes,200,OK,
ecoronavirus.co.uk,Yes,200,OK,
limpiezacoranavirus.eu,Yes,200,OK,
coronatracker.pro,Yes,200,OK,
coronavirusidea.org,Yes,200,OK,
sars-cov-2cure.com,Yes,200,OK,
quarantiniusa.com,Yes,200,OK,
coronasupport.net,Yes,200,OK,
coronoviruschat.com,Yes,200,OK,
smcovid20.com,Yes,200,OK,
bestcoronavirusmasks.net,Yes,200,OK,
coronatexas.com,Yes,200,OK,
difendersicoronavirus.com,Yes,200,OK,
coronakind.co.uk,Yes,200,OK,
99coronavirus.com,Yes,200,OK,
xn--coronavrus-q8a.com,Yes,200,OK,
coronaupdate.ca,Yes,200,OK,
coronarunners.com,Yes,200,OK,
magiacovid.com,Yes,200,OK,
coronasensus.com,Yes,200,OK,
corona-music-world.store,Yes,200,OK,
coronavirussurvivor2020.com,Yes,200,OK,
coronateens.com,Yes,200,OK,
kickcorona.com,Yes,200,OK,
thecoronareport.com,Yes,200,OK,
coronakidz.life,Yes,200,OK,
mincovid.com,Yes,200,OK,
coronavirusbreaking.news,Yes,200,OK,
wearecorona.com,Yes,200,OK,
quarantinemommy.com,Yes,200,OK,
covidtrends.info,Yes,200,OK,
wuhanganghui.com,Yes,200,OK,
covid19coin.com,Yes,200,OK,
coronavirusscam.org,Yes,200,OK,
wuhansars.monster,Yes,200,OK,
covid19-virus.de,Yes,200,OK,
covid-19takip.com,Yes,200,OK,
coronavirus.barcelona,Yes,200,OK,
coronaviruslawyers911.com,Yes,200,OK,
coronavirustestnow.com,Yes,200,OK,
covidrestaurant.com,Yes,200,OK,
coronavirus2020.app,Yes,200,OK,
coronavirustoolbox.com,Yes,200,OK,
coronallennial.com,Yes,200,OK,
coronaselfcheck.com,Yes,200,OK,
coronaspirits.com,Yes,200,OK,
covidsocialisolation.com,Yes,200,OK,
covidunemploymenthelp.com,Yes,200,OK,
coronaviruseradication.com,Yes,200,OK,
koronawirus2020.com,Yes,200,OK,
trackcarona.live,Yes,200,OK,
smallbizquarantined.com,Yes,200,OK,
coronavirusguy.com,Yes,200,OK,
covidvac19.com,Yes,200,OK,
coronaboxes.com,Yes,200,OK,
coronaviruscounter.live,Yes,200,OK,
covid19weareisolated.com,Yes,200,OK,
covid19checker.com,Yes,200,OK,
covid-19consult.com,Yes,200,OK,
q8covid-19.com,Yes,200,OK,
coronavirus-dashboard.org.uk,Yes,200,OK,
covidmask.de,Yes,200,OK,
coronavirusfeed.com,Yes,200,OK,
coronalegacy.com,Yes,200,OK,
factsaboutcovid19.com,Yes,200,OK,
sprawdzkoronawirus.pl,Yes,200,OK,
coronaviruswestvirginia.com,Yes,200,OK,
corona-cases.com,Yes,200,OK,
112koronawirus.pl,Yes,200,OK,
inthetimesofcorona.com,Yes,200,OK,
covidyear.com,Yes,200,OK,
californiacovidassistance.com,Yes,200,OK,
coronavirusstressball.com,Yes,200,OK,
covid20.org,Yes,200,OK,
covidkills.com,Yes,200,OK,
coronaremover.co,Yes,200,OK,
coronavirusexterminator.com,Yes,200,OK,
coronavirushotline.life,Yes,200,OK,
emergenzacoronavirus.org,Yes,200,OK,
quarantidy.com,Yes,200,OK,
coronavirusdoctor.com,Yes,200,OK,
polcovid.info,Yes,200,OK,
coronahealthcure.com,Yes,200,OK,
coronavirus-data.net,Yes,200,OK,
covidpandemic2020.com,Yes,200,OK,
covid2019app.com,Yes,200,OK,
willcoronaattack.me,Yes,200,OK,
coronavirus.rns.tn,Yes,200,OK,
coronaviruslosangelesca.com,Yes,200,OK,
coronavirusmapsproject.com,Yes,200,OK,
coronavirustest.services,Yes,200,OK,
americancovidsociety.com,Yes,200,OK,
survivingcorona.xyz,Yes,200,OK,
coronatestdiy.com,Yes,200,OK,
quarantina.net,Yes,200,OK,
covid19hrconsultants.com,Yes,200,OK,
coronacleanest.com,Yes,200,OK,
wuhanxinwang.com,Yes,200,OK,
coronaunmasked.com,Yes,200,OK,
decontamination-covid-19.com,Yes,200,OK,
quarantinefree.com,Yes,200,OK,
corona-depression.eu,Yes,200,OK,
survivrecorona.fr,Yes,200,OK,
coronavirusrhodeisland.info,Yes,200,OK,
testforcovid.com,Yes,200,OK,
corona-mv.de,Yes,200,OK,
coronabastards.com,Yes,200,OK,
coronavirussreening.com,Yes,200,OK,
vincovid.com,Yes,200,OK,
covidsite.ir,Yes,200,OK,
berlin-gegen-corona.de,Yes,200,OK,
coronavid19cleaners.com,Yes,200,OK,
coronavirusfactcheck.com,Yes,200,OK,
covid19.hk,Yes,200,OK,
covid19accessories.com,Yes,200,OK,
abingdoncoronaresponse.live,Yes,200,OK,
act4corona.com,Yes,200,OK,
corona-hope.de,Yes,200,OK,
covidcreativeconvention.com,Yes,200,OK,
coronavirusuk.com,Yes,200,OK,
coronaflew.com,Yes,200,OK,
covidaine.com,Yes,200,OK,
covid19quarantine.shop,Yes,200,OK,
corona-sex.com,Yes,200,OK,
coronavirusdefender.com,Yes,200,OK,
coronavirusonline.live,Yes,200,OK,
coronavirus24.site,Yes,200,OK,
humansofcorona.com,Yes,200,OK,
coronavirushelp911.com,Yes,200,OK,
infocorona.it,Yes,200,OK,
coronanetherlands.com,Yes,200,OK,
lacorona.tech,Yes,200,OK,
coronaprojekte.org,Yes,200,OK,
simptomy-koronavirus.online,Yes,200,OK,
digitaljournalcovid19.co.uk,Yes,200,OK,
supplements4covid19.com,Yes,200,OK,
coronamask-sa.com,Yes,200,OK,
covidupside.com,Yes,200,OK,
coronahilfe-weiden.de,Yes,200,OK,
fightcovid-19.it,Yes,200,OK,
covidsupport4u.org,Yes,200,OK,
covid-19watch.com,Yes,200,OK,
coronavirusitaly.net,Yes,200,OK,
contemplationinthetimeofcovid.com,Yes,200,OK,
covid-ibd.com,Yes,200,OK,
oceanisland-covid-19.info,Yes,200,OK,
corona-retter.com,Yes,200,OK,
coronanfl.com,Yes,200,OK,
testy-koronawirus.pl,Yes,200,OK,
nhlcorona.com,Yes,200,OK,
trackingcovid-19.com,Yes,200,OK,
coronabezwaar.nl,Yes,200,OK,
mycoronatruth.com,Yes,200,OK,
covidbusinessplanning.com,Yes,200,OK,
reycorona.com,Yes,200,OK,
covid19data.it,Yes,200,OK,
thankscovid.com,Yes,200,OK,
corona-angebote.info,Yes,200,OK,
thecoronavirusworkout.co.uk,Yes,200,OK,
covid19employmentlawyer.com,Yes,200,OK,
covid-coronavirus.com,Yes,200,OK,
coronagray.com,Yes,200,OK,
worldwarcovid.com,Yes,200,OK,
stopcoronaviruss.com,Yes,200,OK,
covid19virus.app,Yes,200,OK,
safefromcorona.info,Yes,200,OK,
covidxnow.org,Yes,200,OK,
coronavirus-oblazione.it,Yes,200,OK,
rirehab-covid19.com,Yes,200,OK,
battlecorona.com,Yes,200,OK,
coronavirusandcancer.com,Yes,200,OK,
coronahygienic.com,Yes,200,OK,
coronavirusrefi.com,Yes,200,OK,
coronaregister.nl,Yes,200,OK,
covid-19selftests.com,Yes,200,OK,
covidinspect.com,Yes,200,OK,
covid.house,Yes,200,OK,
coronathevirus.com,Yes,200,OK,
covid19mahayana.net,Yes,200,OK,
coronamag.com,Yes,200,OK,
koronavirusvakcina.cz,Yes,200,OK,
covid-19help.org,Yes,200,OK,
covid-risk.com,Yes,200,OK,
coronavirushomescan.com,Yes,200,OK,
coronaairpurifier.com,Yes,200,OK,
alo-corona.com,Yes,200,OK,
coronateam.us,Yes,200,OK,
renfrewshirecoronaresponse.co.uk,Yes,200,OK,
covidtestkit.net,Yes,200,OK,
coronaclosed.info,Yes,200,OK,
whoscorona.com,Yes,200,OK,
corona-abi-2020.online,Yes,200,OK,
covidportal.org,Yes,200,OK,
coronavirusofficial.it,Yes,200,OK,
corona-virus.dk,Yes,200,OK,
marchcoronamadness.com,Yes,200,OK,
colcovid.com,Yes,200,OK,
thewuhanvirus.net,Yes,200,OK,
block-corona.com,Yes,200,OK,
coronadailyupdates.com,Yes,200,OK,
noalcoronavirus.it,Yes,200,OK,
coronavirusnews.org,Yes,200,OK,
coronawwiii.com,Yes,200,OK,
coronaviruscelebrities.com,Yes,200,OK,
coronacured.com,Yes,200,OK,
corona-solutions.net,Yes,200,OK,
coronabuckle.com,Yes,200,OK,
coronaupside.com,Yes,200,OK,
coronavirus-en-france.fr,Yes,200,OK,
covid19seminar.com,Yes,200,OK,
texascoronavirus.com,Yes,200,OK,
covid-19-defense.com,Yes,200,OK,
covidsterilize.com,Yes,200,OK,
stiricoronavirus.com,Yes,200,OK,
corona-jokes.co.il,Yes,200,OK,
coronavirusbusinessloan.com,Yes,200,OK,
coronavirusnews.club,Yes,200,OK,
pandemic-covid19.ru,Yes,200,OK,
corona1339.com,Yes,200,OK,
covid-19testkits.com,Yes,200,OK,
uscoronavirusnews.com,Yes,200,OK,
coronavirus-hilfe.com,Yes,200,OK,
covid19loan.info,Yes,200,OK,
coronaupdate.com.au,Yes,200,OK,
covidblocker.com,Yes,200,OK,
corona-care.nl,Yes,200,OK,
covid19prevent.co.uk,Yes,200,OK,
corona-finanzhilfe.info,Yes,200,OK,
ncrtcovid19.com,Yes,200,OK,
decretocovid19.it,Yes,200,OK,
quarantinesitcom.com,Yes,200,OK,
fckcovid.com,Yes,200,OK,
coronavirushomeschool.net,Yes,200,OK,
covid-19prepardness.com,Yes,200,OK,
covid19cure.biz,Yes,200,OK,
covid-19odszkodowanie.pl,Yes,200,OK,
coronavirusnewyorkny.com,Yes,200,OK,
coronaseliypau.com,Yes,200,OK,
koronavirussrbija.com,Yes,200,OK,
corona-kid.shop,Yes,200,OK,
compassionatecovid.com,Yes,200,OK,
covid19-emergencyhelp.com,Yes,200,OK,
coronacheckpoint.com,Yes,200,OK,
lacoronadela11.com,Yes,200,OK,
covid.coffee,Yes,200,OK,
covid19vaccinee.com,Yes,200,OK,
covidusa.org,Yes,200,OK,
coronasafe.de,Yes,200,OK,
coronaperspective.com,Yes,200,OK,
covidox.com,Yes,200,OK,
lamourautempsducorona.com,Yes,200,OK,
mdcovid19.com,Yes,200,OK,
covid19deconmiami.com,Yes,200,OK,
pancovid.com,Yes,200,OK,
quarantinecon2020.com,Yes,200,OK,
coronavirusathletes.com,Yes,200,OK,
coronavirusselftestkits.com,Yes,200,OK,
n95coronavirusmaskaustralia.com,Yes,200,OK,
coronavirusprofessors.com,Yes,200,OK,
covideonetwork.com,Yes,200,OK,
coronak.com,Yes,200,OK,
coronavirus.kz,Yes,200,OK,
uscoronadefense.org,Yes,200,OK,
quarantease.com,Yes,200,OK,
coronavirusreport.world,Yes,200,OK,
covidalt.org,Yes,200,OK,
coronatransfer.uk,Yes,200,OK,
anticoronausa.com,Yes,200,OK,
coronavirusweb.com.es,Yes,200,OK,
corona-defenders.com,Yes,200,OK,
crazycoronatees.com,Yes,200,OK,
coronainspector.com,Yes,200,OK,
coronavirusibiza.es,Yes,200,OK,
coronasatylist.com,Yes,200,OK,
waroncoronavirus.com,Yes,200,OK,
cfdvscovid.org,Yes,200,OK,
covid19safemasks.com,Yes,200,OK,
anticovidarmor.com,Yes,200,OK,
post-corona-age.com,Yes,200,OK,
quarantinetimer.net,Yes,200,OK,
coronaviruscleaningservices.org,Yes,200,OK,
covid2019.live,Yes,200,OK,
covid19virus.ca,Yes,200,OK,
corona-news24.com,Yes,200,OK,
camscorona.com,Yes,200,OK,
coronaviruspreventioncolorado.com,Yes,200,OK,
coronavirussafeshop.com,Yes,200,OK,
coronalawsuit.org,Yes,200,OK,
novelcoronawear.com,Yes,200,OK,
beatcovid19.org,Yes,200,OK,
coronavirusbenefits.com,Yes,200,OK,
covidgroups.com,Yes,200,OK,
coronadiaries.de,Yes,200,OK,
doesbenstillerhavecoronavirus.com,Yes,200,OK,
coronaviruscbd.com,Yes,200,OK,
guidacoronavirusitalia.it,Yes,200,OK,
koronawirussarscov2.pl,Yes,200,OK,
protectmefromcorona.com,Yes,200,OK,
coronasfahion.com,Yes,200,OK,
covidtrauma-therapy.com,Yes,200,OK,
covidcriticalcare.com,Yes,200,OK,
quarantinecurier.com,Yes,200,OK,
fromcorona.com,Yes,200,OK,
covid19businessdebts.com,Yes,200,OK,
coronavirus19.de,Yes,200,OK,
covid19tv.net,Yes,200,OK,
coronavirusready.org,Yes,200,OK,
stopcovid19now.org,Yes,200,OK,
koronawirus-testy.pl,Yes,200,OK,
warcovid19.com,Yes,200,OK,
coronavirusvaccineinjury.org,Yes,200,OK,
coronavnews.it,Yes,200,OK,
covidtechnologies.com,Yes,200,OK,
covid19peak.com,Yes,200,OK,
covidtester.com,Yes,200,OK,
wesurvivedcovid.com,Yes,200,OK,
covidlinkroundup.com,Yes,200,OK,
covid19dataproject.com,Yes,200,OK,
coronavirust-shirt.com,Yes,200,OK,
quarantinegeneration.com,Yes,200,OK,
infocorona.ir,Yes,200,OK,
covid19pe.com,Yes,200,OK,
willidiefromcoronavir.us,Yes,200,OK,
prevent-covid.info,Yes,200,OK,
coronaneoldu.com,Yes,200,OK,
corona-19virustestkit.club,Yes,200,OK,
coronatestkit.info,Yes,200,OK,
ufhelathcovid.com,Yes,200,OK,
puertoricocorona.com,Yes,200,OK,
tennesseecovid19.com,Yes,200,OK,
quarantinehell.com,Yes,200,OK,
coronaviruslabtest.com,Yes,200,OK,
coronawipies.com,Yes,200,OK,
czymamkoronawirusa.pl,Yes,200,OK,
mycoronabeard.com,Yes,200,OK,
coronajets.com,Yes,200,OK,
coronanial.com,Yes,200,OK,
factsoncovid-19.com,Yes,200,OK,
coronaviruskansascity.com,Yes,200,OK,
gelanticoronavirus.eu,Yes,200,OK,
covidkits.info,Yes,200,OK,
covidhospitallawsuit.com,Yes,200,OK,
againstcoronavirus.com,Yes,200,OK,
covidresolve.com,Yes,200,OK,
coronavirusmasks.eu,Yes,200,OK,
covid19.xn--6frz82g,Yes,200,OK,
coronavirsu.com,Yes,200,OK,
coronaself.com,Yes,200,OK,
covid19masks.ru,Yes,200,OK,
coronapsychologist.org,Yes,200,OK,
camisetascoronavirus.com,Yes,200,OK,
coronavirusinvestment.com,Yes,200,OK,
coronazim.com,Yes,200,OK,
covidlocator.info,Yes,200,OK,
coronavirusoutbreaknyc.com,Yes,200,OK,
coronahilfe.digital,Yes,200,OK,
howtopreventcorona.com,Yes,200,OK,
espacovidasaudavel.online,Yes,200,OK,
coronavirus.fail,Yes,200,OK,
coronadelmarbars.com,Yes,200,OK,
covid19testregistration.com,Yes,200,OK,
tech4covid19.pt,Yes,200,OK,
covid19.org.au,Yes,200,OK,
coronavirusawarness.org,Yes,200,OK,
covidmap.global,Yes,200,OK,
thecoronalife.com,Yes,200,OK,
iscoronavirusnearme.net,Yes,200,OK,
runcovid.com,Yes,200,OK,
covidbankruptcynj.com,Yes,200,OK,
covidassure.com,Yes,200,OK,
